frame,time,x_center,y_center
1592,53.0333333,NaN,NaN
1593,53.0666667,NaN,NaN
1594,53.1,NaN,NaN
1595,53.1333333,NaN,NaN
1596,53.1666666,NaN,NaN
1597,53.2,NaN,NaN
1598,53.2333334,NaN,NaN
1599,53.2666667,NaN,NaN
1600,53.3,NaN,NaN
1601,53.3333334,NaN,NaN
1602,53.3666666,NaN,NaN
1603,53.4,NaN,NaN
1604,53.4333333,NaN,NaN
1605,53.4666666,NaN,NaN
1606,53.5,NaN,NaN
1607,53.5333333,NaN,NaN
1608,53.5666667,NaN,NaN
1609,53.6,NaN,NaN
1610,53.6333334,NaN,NaN
1611,53.6666666,NaN,NaN
1612,53.7,NaN,NaN
1613,53.7333333,NaN,NaN
1614,53.7666667,NaN,NaN
1615,53.8,NaN,NaN
1616,53.8333334,NaN,NaN
1617,53.8666666,NaN,NaN
1618,53.9,NaN,NaN
1619,53.9333333,NaN,NaN
1620,53.9666667,NaN,NaN
1621,54,NaN,NaN
1622,54.0333333,NaN,NaN
1623,54.0666666,NaN,NaN
1624,54.1,NaN,NaN
1625,54.1333333,NaN,NaN
1626,54.1666667,NaN,NaN
1627,54.2,NaN,NaN
1628,54.2333334,NaN,NaN
1629,54.2666666,NaN,NaN
1630,54.3,NaN,NaN
1631,54.3333333,NaN,NaN
1632,54.3666667,NaN,NaN
1633,54.4,NaN,NaN
1634,54.4333333,NaN,NaN
1635,54.4666666,NaN,NaN
1636,54.5,NaN,NaN
1637,54.5333333,NaN,NaN
1638,54.5666667,NaN,NaN
1639,54.6,NaN,NaN
1640,54.6333334,NaN,NaN
1641,54.6666666,NaN,NaN
1642,54.7,NaN,NaN
1643,54.7333333,NaN,NaN
1644,54.7666667,NaN,NaN
1645,54.8,NaN,NaN
1646,54.8333333,NaN,NaN
1647,54.8666666,NaN,NaN
1648,54.9,NaN,NaN
1649,54.9333333,NaN,NaN
1650,54.9666667,NaN,NaN
1651,55,NaN,NaN
1652,55.0333334,NaN,NaN
1653,55.0666666,NaN,NaN
1654,55.1,NaN,NaN
1655,55.1333333,NaN,NaN
1656,55.1666667,NaN,NaN
1657,55.2,NaN,NaN
1658,55.2333333,NaN,NaN
1659,55.2666666,NaN,NaN
1660,55.3,NaN,NaN
1661,55.3333333,NaN,NaN
1662,55.3666667,NaN,NaN
1663,55.4,NaN,NaN
1664,55.4333334,NaN,NaN
1665,55.4666666,NaN,NaN
1666,55.5,NaN,NaN
1667,55.5333333,NaN,NaN
1668,55.5666667,NaN,NaN
1669,55.6,NaN,NaN
1670,55.6333333,NaN,NaN
1671,55.6666666,NaN,NaN
1672,55.7,NaN,NaN
1673,55.7333334,NaN,NaN
1674,55.7666667,NaN,NaN
1675,55.8,NaN,NaN
1676,55.8333333,NaN,NaN
1677,55.8666666,NaN,NaN
1678,55.9,NaN,NaN
1679,55.9333333,NaN,NaN
1680,55.9666667,NaN,NaN
1681,56,NaN,NaN
1682,56.0333334,NaN,NaN
1683,56.0666666,NaN,NaN
1684,56.1,NaN,NaN
1685,56.1333333,NaN,NaN
1686,56.1666667,NaN,NaN
1687,56.2,NaN,NaN
1688,56.2333333,NaN,NaN
1689,56.2666666,NaN,NaN
1690,56.3,NaN,NaN
1691,56.3333333,NaN,NaN
1692,56.3666667,NaN,NaN
1693,56.4,NaN,NaN
1694,56.4333334,NaN,NaN
1695,56.4666666,NaN,NaN
1696,56.5,NaN,NaN
1697,56.5333333,NaN,NaN
1698,56.5666667,NaN,NaN
1699,56.6,NaN,NaN
1700,56.6333333,NaN,NaN
1701,56.6666666,NaN,NaN
1702,56.7,NaN,NaN
1703,56.7333333,NaN,NaN
1704,56.7666667,NaN,NaN
1705,56.8,NaN,NaN
1706,56.8333334,NaN,NaN
1707,56.8666666,NaN,NaN
1708,56.9,NaN,NaN
1709,56.9333333,NaN,NaN
1710,56.9666667,NaN,NaN
1711,57,NaN,NaN
1712,57.0333333,NaN,NaN
1713,57.0666666,NaN,NaN
1714,57.1,NaN,NaN
1715,57.1333333,NaN,NaN
1716,57.1666667,NaN,NaN
1717,57.2,NaN,NaN
1718,57.2333334,NaN,NaN
1719,57.2666666,NaN,NaN
1720,57.3,NaN,NaN
1721,57.3333333,NaN,NaN
1722,57.3666666,NaN,NaN
1723,57.4,NaN,NaN
1724,57.4333333,NaN,NaN
1725,57.4666667,NaN,NaN
1726,57.5,NaN,NaN
1727,57.5333334,NaN,NaN
1728,57.5666666,NaN,NaN
1729,57.6,NaN,NaN
1730,57.6333333,NaN,NaN
1731,57.6666667,NaN,NaN
1732,57.7,NaN,NaN
1733,57.7333333,NaN,NaN
1734,57.7666666,NaN,NaN
1735,57.8,NaN,NaN
1736,57.8333333,NaN,NaN
1737,57.8666667,NaN,NaN
1738,57.9,NaN,NaN
1739,57.9333334,NaN,NaN
1740,57.9666666,NaN,NaN
1741,58,NaN,NaN
1742,58.0333333,659.5,521
1743,58.0666667,662.499999157211,521.142857102724
1744,58.1,665.499998314423,521.285714205449
1745,58.1333333,668.499997471634,521.428571308173
1746,58.1666666,671.499996628846,521.571428410898
1747,58.2,674.499995786057,521.714285513622
1748,58.2333333,677.499994943268,521.857142616346
1749,58.2666667,680.5,522
1750,58.3,685.250002397728,522.583333627791
1751,58.3333333,690.000004795457,523.166667255582
1752,58.3666667,694.750007193185,523.750000883373
1753,58.4,699.500009590914,524.333334511165
1754,58.4333333,704.250011988642,524.916668138956
1755,58.4666666,709,525.5
1756,58.5,714.636363150935,526.181818123097
1757,58.5333333,720.272726301871,526.863636246194
1758,58.5666667,725.909089452806,527.545454369291
1759,58.6,731.545452603741,528.227272492388
1760,58.6333334,737.181815754676,528.909090615485
1761,58.6666666,742.818178905612,529.590908738582
1762,58.7,748.454542056547,530.272726861679
1763,58.7333333,754.090905207482,530.954544984776
1764,58.7666667,759.727268358418,531.636363107873
1765,58.8,765.363631509353,532.31818123097
1766,58.8333333,771,533
1767,58.8666666,775.899999043445,533.699999863349
1768,58.9,780.79999808689,534.399999726699
1769,58.9333333,785.699997130335,535.099999590048
1770,58.9666667,790.59999617378,535.799999453397
1771,59,795.5,536.5
1772,59.0333334,800.000000021531,537.083333336124
1773,59.0666666,804.500000043062,537.666666672249
1774,59.1,809.000000064593,538.250000008373
1775,59.1333333,813.500000086124,538.833333344498
1776,59.1666667,818.000000107655,539.416666680622
1777,59.2,822.5,540
1778,59.2333333,827.000001146532,540.62500015924
1779,59.2666666,831.500002293063,541.250000318481
1780,59.3,836.000003439594,541.875000477721
1781,59.3333333,840.5,542.5
1782,59.3666667,844.166663017547,543.16666600319
1783,59.4,847.833326035095,543.833332006381
1784,59.4333334,851.5,544.5
1785,59.4666666,856.375001242076,545.250000191089
1786,59.5,861.250002484152,546.000000382177
1787,59.5333333,866.125003726227,546.750000573266
1788,59.5666667,871,547.5
1789,59.6,875.875001242076,548.375000222937
1790,59.6333333,880.750002484151,549.250000445873
1791,59.6666666,885.625003726227,550.12500066881
1792,59.7,890.5,551
1793,59.7333333,895.499997523925,552.124999442883
1794,59.7666667,900.49999504785,553.249998885766
1795,59.8,905.499992571774,554.374998328649
1796,59.8333334,910.5,555.5
1797,59.8666666,915.400001983446,556.200000283349
1798,59.9,920.300003966891,556.900000566699
1799,59.9333333,925.200005950337,557.600000850048
1800,59.9666667,930.100007933783,558.300001133398
1801,60,935,559
1802,60.0333333,939.625001178379,560.125000286633
1803,60.0666666,944.250002356759,561.250000573266
1804,60.1,948.875003535138,562.375000859898
1805,60.1333333,953.5,563.5
1806,60.1666667,957.875001114683,564.625000286633
1807,60.2,962.250002229367,565.750000573266
1808,60.2333334,966.62500334405,566.875000859899
1809,60.2666666,971,568
1810,60.3,974.999999219139,568.999999804785
1811,60.3333333,978.999998438278,569.999999609569
1812,60.3666667,982.999997657417,570.999999414354
1813,60.4,986.999996876556,571.999999219139
1814,60.4333333,991,573
1815,60.4666666,994.499999316747,573.999999804785
1816,60.5,997.999998633493,574.999999609569
1817,60.5333333,1001.49999795024,575.999999414354
1818,60.5666667,1004.99999726699,576.999999219139
1819,60.6,1008.5,578
1820,60.6333334,1011.8750008599,578.875000222937
1821,60.6666666,1015.2500017198,579.750000445873
1822,60.7,1018.6250025797,580.62500066881
1823,60.7333333,1022,581.5
1824,60.7666667,1025.1250007962,581.875000095544
1825,60.8,1028.2500015924,582.250000191088
1826,60.8333333,1031.37500238861,582.625000286633
1827,60.8666666,1034.5,583
1828,60.9,1037.49999851435,581.625000680921
1829,60.9333333,1040.49999702871,580.250001361841
1830,60.9666667,1043.49999554306,578.875002042762
1831,61,1046.5,577.5
1832,61.0333334,1049.37500073251,574.374999203798
1833,61.0666666,1052.25000146501,571.249998407596
1834,61.1,1055.12500219752,568.124997611393
1835,61.1333333,1058,565
1836,61.1666667,1059.66666500798,561.50000348325
1837,61.2,1061.33333001595,558.0000069665
1838,61.2333334,1063,554.5
1839,61.2666666,1065.00000200957,550.99999648325
1840,61.3,1067,547.5
1841,61.3333333,1069.49999876196,545.250001114234
1842,61.3666667,1072,543
1843,61.4,1073.33333467305,540.999997990429
1844,61.4333333,1074.6666693461,538.999995980857
1845,61.4666666,1076,537
1846,61.5,1078.16666451037,535.666667993619
1847,61.5333333,1080.33332902074,534.333335987238
1848,61.5666667,1082.5,533
1849,61.6,1084.33333517544,531.999998995214
1850,61.6333334,1086.16667035088,530.999997990429
1851,61.6666666,1088,530
1852,61.7,1088.83333250399,528.833334494417
1853,61.7333333,1089.66666500798,527.666668988834
1854,61.7666667,1090.5,526.5
1855,61.8,1091.87500035033,526.249999936304
1856,61.8333333,1093.25000070066,525.999999872608
1857,61.8666666,1094.62500105099,525.749999808911
1858,61.9,1096,525.5
1859,61.9333333,1097.37499931908,524.875000309509
1860,61.9666667,1098.74999863816,524.250000619019
1861,62,1100.12499795724,523.625000928528
1862,62.0333334,1101.5,523
1863,62.0666666,1103.12500041403,522.249999808911
1864,62.1,1104.75000082805,521.499999617823
1865,62.1333333,1106.37500124208,520.749999426734
1866,62.1666667,1108,520
1867,62.2,1109.33333467305,519.333332663476
1868,62.2333333,1110.6666693461,518.666665326952
1869,62.2666666,1112,518
1870,62.3,1114.49999751196,517.500000497607
1871,62.3333333,1116.99999502393,517.000000995214
1872,62.3666667,1119.5,516.5
1873,62.4,1120.50000100479,515.999999497607
1874,62.4333334,1121.50000200957,515.499998995214
1875,62.4666666,1122.5,515
1876,62.5,1123.83333200638,514.166667496012
1877,62.5333333,1125.16666401276,513.333334992024
1878,62.5666667,1126.5,512.5
1879,62.6,1127.20000028335,511.999999797608
1880,62.6333333,1127.9000005667,511.499999595215
1881,62.6666666,1128.60000085005,510.999999392823
1882,62.7,1129.3000011334,510.49999919043
1883,62.7333333,1130,510
1884,62.7666667,1130.59999988287,509.700000058565
1885,62.8,1131.19999976574,509.400000117129
1886,62.8333334,1131.79999964861,509.100000175694
1887,62.8666666,1132.39999953148,508.800000234258
1888,62.9,1133,508.5
1889,62.9333333,1133.37500009554,508.124999904456
1890,62.9666667,1133.75000019109,507.749999808911
1891,63,1134.12500028663,507.374999713367
1892,63.0333333,1134.5,507
1893,63.0666666,1134.87499981429,506.875000061902
1894,63.1,1135.24999962859,506.750000123804
1895,63.1333333,1135.62499944288,506.625000185706
1896,63.1666667,1136,506.5
1897,63.2,1136.62500015924,506.249999936304
1898,63.2333334,1137.25000031848,505.999999872608
1899,63.2666666,1137.87500047772,505.749999808911
1900,63.3,1138.5,505.5
1901,63.3333333,1139.10000024287,505.600000040478
1902,63.3666667,1139.70000048574,505.700000080957
1903,63.4,1140.30000072861,505.800000121435
1904,63.4333333,1140.90000097148,505.900000161914
1905,63.4666666,1141.5,506
1906,63.5,1142.29999936383,506.099999920479
1907,63.5333334,1143.09999872766,506.199999840957
1908,63.5666667,1143.89999809148,506.299999761436
1909,63.6,1144.69999745531,506.399999681914
1910,63.6333334,1145.5,506.5
1911,63.6666666,1146.12500015924,506.5
1912,63.7,1146.75000031848,506.5
1913,63.7333333,1147.37500047772,506.5
1914,63.7666667,1148,506.5
1915,63.8,1149.25000031848,506.625000031848
1916,63.8333333,1150.50000063696,506.750000063696
1917,63.8666666,1151.75000095544,506.875000095544
1918,63.9,1153,507
1919,63.9333333,1155.62499870006,507.499999752392
1920,63.9666667,1158.24999740012,507.999999504785
1921,64,1160.87499610018,508.499999257177
1922,64.0333334,1163.5,509
1923,64.0666666,1166.12500066881,509.750000191089
1924,64.1,1168.75000133762,510.500000382177
1925,64.1333333,1171.37500200643,511.250000573266
1926,64.1666667,1174,512
1927,64.2,1178.00000101914,512.750000191088
1928,64.2333333,1182.00000203828,513.500000382177
1929,64.2666666,1186.00000305742,514.250000573266
1930,64.3,1190,515
1931,64.3333333,1193.49999826675,515.749999628589
1932,64.3666667,1196.99999653349,516.499999257177
1933,64.4,1200.49999480024,517.249998885766
1934,64.4333334,1204,518
1935,64.4666666,1207.16666984849,518.833334170655
1936,64.5,1210.33333969698,519.666668341309
1937,64.5333333,1213.5,520.5
1938,64.5666667,1217.00000001675,521.333333337321
1939,64.6,1220.50000003349,522.166666674641
1940,64.6333333,1224,523
1941,64.6666666,1227.49999651675,523.66666600319
1942,64.7,1230.9999930335,524.333332006381
1943,64.7333334,1234.5,525
1944,64.7666667,1238.12500364235,526.125001130384
1945,64.8,1241.7500072847,527.250002260768
1946,64.8333334,1245.37501092704,528.375003391152
1947,64.8666666,1249,529.5
1948,64.9,1252.66666301755,530.333332503988
1949,64.9333333,1256.33332603509,531.166665007976
1950,64.9666667,1260,532
1951,65,1264,533
1952,65.0333333,NaN,NaN
1953,65.0666666,NaN,NaN
1954,65.1,NaN,NaN
1955,65.1333333,NaN,NaN
1956,65.1666667,NaN,NaN
1957,65.2,NaN,NaN
1958,65.2333334,NaN,NaN
1959,65.2666666,NaN,NaN
1960,65.3,NaN,NaN
1961,65.3333333,NaN,NaN
1962,65.3666667,NaN,NaN
1963,65.4,NaN,NaN
1964,65.4333333,NaN,NaN
1965,65.4666666,NaN,NaN
1966,65.5,NaN,NaN
1967,65.5333333,NaN,NaN
1968,65.5666667,NaN,NaN
1969,65.6,NaN,NaN
1970,65.6333333,NaN,NaN
1971,65.6666666,NaN,NaN
1972,65.7,NaN,NaN
1973,65.7333333,NaN,NaN
1974,65.7666667,NaN,NaN
1975,65.8,NaN,NaN
1976,65.8333334,NaN,NaN
1977,65.8666666,NaN,NaN
1978,65.9,NaN,NaN
1979,65.9333333,NaN,NaN
1980,65.9666667,NaN,NaN
1981,66,NaN,NaN
1982,66.0333333,NaN,NaN
1983,66.0666666,NaN,NaN
1984,66.1,NaN,NaN
1985,66.1333333,NaN,NaN
1986,66.1666667,NaN,NaN
1987,66.2,NaN,NaN
1988,66.2333334,NaN,NaN
1989,66.2666666,NaN,NaN
1990,66.3,NaN,NaN
1991,66.3333333,NaN,NaN
1992,66.3666667,NaN,NaN
1993,66.4,NaN,NaN
1994,66.4333333,NaN,NaN
1995,66.4666666,NaN,NaN
1996,66.5,NaN,NaN
1997,66.5333333,NaN,NaN
1998,66.5666667,NaN,NaN
1999,66.6,NaN,NaN
2000,66.6333333,NaN,NaN
2001,66.6666666,NaN,NaN
2002,66.7,NaN,NaN
2003,66.7333333,NaN,NaN
2004,66.7666667,NaN,NaN
2005,66.8,NaN,NaN
2006,66.8333334,NaN,NaN
2007,66.8666666,NaN,NaN
2008,66.9,NaN,NaN
2009,66.9333333,NaN,NaN
2010,66.9666667,NaN,NaN
2011,67,NaN,NaN
2012,67.0333333,NaN,NaN
2013,67.0666666,NaN,NaN
2014,67.1,NaN,NaN
2015,67.1333333,NaN,NaN
2016,67.1666667,NaN,NaN
2017,67.2,NaN,NaN
2018,67.2333334,NaN,NaN
2019,67.2666666,1262.5,470.5
2020,67.3,1258.00000432,470.00000048
2021,67.3333333,1253.50000863999,469.500000959999
2022,67.3666667,1249,469
2023,67.4,1241.99999271999,469.16666684
2024,67.4333333,1234.99998543999,469.33333368
2025,67.4666666,1228,469.5
2026,67.5,1219.66667466666,469.666666506667
2027,67.5333333,1211.33334933332,469.833333013334
2028,67.5666667,1203,470
2029,67.6,1195.799996832,469.899999956
2030,67.6333334,1188.599993664,469.799999912
2031,67.6666666,1181.399990496,469.699999868
2032,67.7,1174.19998732799,469.599999824
2033,67.7333333,1167,469.5
2034,67.7666667,1158.38889141481,469.222222303704
2035,67.8,1149.77778282963,468.944444607407
2036,67.8333333,1141.16667424444,468.666666911111
2037,67.8666666,1132.55556565925,468.388889214815
2038,67.9,1123.94445707407,468.111111518518
2039,67.9333333,1115.33334848888,467.833333822222
2040,67.9666667,1106.7222399037,467.555556125926
2041,68,1098.11113131851,467.27777842963
2042,68.0333334,1089.5,467
2043,68.0666666,1079.64285111592,466.428571079183
2044,68.1,1069.78570223183,465.857142158367
2045,68.1333333,1059.92855334775,465.28571323755
2046,68.1666667,1050.07140446366,464.714284316734
2047,68.2,1040.21425557958,464.142855395917
2048,68.2333333,1030.35710669549,463.571426475101
2049,68.2666666,1020.5,463
2050,68.3,1010.2272760519,462.772727346281
2051,68.3333333,999.9545521038,462.545454692562
2052,68.3666667,989.681828155699,462.318182038843
2053,68.4,979.409104207599,462.090909385124
2054,68.4333334,969.136380259499,461.863636731405
2055,68.4666666,958.863656311398,461.636364077686
2056,68.5,948.590932363298,461.409091423967
2057,68.5333333,938.318208415198,461.181818770248
2058,68.5666667,928.045484467098,460.954546116529
2059,68.6,917.772760518997,460.72727346281
2060,68.6333334,907.5,460.5
2061,68.6666666,897.249994464997,460.416666621667
2062,68.7,886.999988929994,460.333333243333
2063,68.7333333,876.749983394991,460.249999865
2064,68.7666667,866.499977859988,460.166666486667
2065,68.8,856.249972324985,460.083333108333
2066,68.8333333,846,460
2067,68.8666666,837.083337434998,460.083333295
2068,68.9,828.166674869996,460.16666659
2069,68.9333333,819.250012304993,460.249999885
2070,68.9666667,810.333349739991,460.33333318
2071,69,801.416687174989,460.416666475
2072,69.0333334,792.5,460.5
2073,69.0666666,784.999996699999,460.700000088
2074,69.1,777.499993399997,460.900000176
2075,69.1333333,769.999990099996,461.100000264
2076,69.1666667,762.499986799995,461.300000352
2077,69.2,755,461.5
2078,69.2333334,748.700001008,461.799999952
2079,69.2666666,742.400002016,462.099999904
2080,69.3,736.100003024,462.399999856
2081,69.3333333,729.800004032,462.699999808
2082,69.3666667,723.5,463
2083,69.4,718.37499851375,463.2500000725
2084,69.4333333,713.2499970275,463.500000145
2085,69.4666666,708.124995541249,463.7500002175
2086,69.5,703,464
2087,69.5333333,696.875002817499,464.249999885
2088,69.5666667,690.750005634997,464.49999977
2089,69.6,684.625008452496,464.749999655
2090,69.6333334,678.5,465
2091,69.6666666,672.333326919994,464.83333316
2092,69.7,666.166653839987,464.66666632
2093,69.7333333,660,464.5
2094,69.7666667,655.5,464.5
2095,69.8,NaN,NaN
2096,69.8333333,NaN,NaN
2097,69.8666666,NaN,NaN
2098,69.9,NaN,NaN
2099,69.9333333,NaN,NaN
2100,69.9666667,NaN,NaN
2101,70,NaN,NaN
2102,70.0333334,NaN,NaN
2103,70.0666666,NaN,NaN
2104,70.1,NaN,NaN
2105,70.1333333,NaN,NaN
2106,70.1666667,NaN,NaN
2107,70.2,NaN,NaN
2108,70.2333333,NaN,NaN
2109,70.2666666,NaN,NaN
2110,70.3,NaN,NaN
2111,70.3333333,NaN,NaN
2112,70.3666667,NaN,NaN
2113,70.4,NaN,NaN
2114,70.4333334,NaN,NaN
2115,70.4666666,NaN,NaN
2116,70.5,NaN,NaN
2117,70.5333333,NaN,NaN
2118,70.5666667,NaN,NaN
2119,70.6,NaN,NaN
2120,70.6333333,NaN,NaN
2121,70.6666666,NaN,NaN
2122,70.7,NaN,NaN
2123,70.7333333,NaN,NaN
2124,70.7666667,NaN,NaN
2125,70.8,NaN,NaN
2126,70.8333334,NaN,NaN
2127,70.8666666,NaN,NaN
2128,70.9,NaN,NaN
2129,70.9333333,NaN,NaN
2130,70.9666667,NaN,NaN
2131,71,NaN,NaN
2132,71.0333334,NaN,NaN
2133,71.0666666,NaN,NaN
2134,71.1,NaN,NaN
2135,71.1333333,NaN,NaN
2136,71.1666667,NaN,NaN
2137,71.2,NaN,NaN
2138,71.2333333,NaN,NaN
2139,71.2666666,NaN,NaN
2140,71.3,NaN,NaN
2141,71.3333334,NaN,NaN
2142,71.3666667,NaN,NaN
2143,71.4,NaN,NaN
2144,71.4333333,NaN,NaN
2145,71.4666667,NaN,NaN
2146,71.5,NaN,NaN
2147,71.5333333,NaN,NaN
2148,71.5666666,NaN,NaN
2149,71.6,NaN,NaN
2150,71.6333333,NaN,NaN
2151,71.6666667,NaN,NaN
2152,71.7,NaN,NaN
2153,71.7333334,NaN,NaN
2154,71.7666666,NaN,NaN
2155,71.8,NaN,NaN
2156,71.8333333,NaN,NaN
2157,71.8666667,NaN,NaN
2158,71.9,NaN,NaN
2159,71.9333333,NaN,NaN
2160,71.9666666,NaN,NaN
2161,72,NaN,NaN
2162,72.0333333,NaN,NaN
2163,72.0666667,NaN,NaN
2164,72.1,NaN,NaN
2165,72.1333334,NaN,NaN
2166,72.1666666,NaN,NaN
2167,72.2,NaN,NaN
2168,72.2333333,NaN,NaN
2169,72.2666667,NaN,NaN
2170,72.3,NaN,NaN
2171,72.3333333,NaN,NaN
2172,72.3666666,NaN,NaN
2173,72.4,NaN,NaN
2174,72.4333333,NaN,NaN
2175,72.4666667,NaN,NaN
2176,72.5,NaN,NaN
2177,72.5333334,NaN,NaN
2178,72.5666666,NaN,NaN
2179,72.6,NaN,NaN
2180,72.6333333,NaN,NaN
2181,72.6666667,NaN,NaN
2182,72.7,NaN,NaN
2183,72.7333333,NaN,NaN
2184,72.7666666,NaN,NaN
2185,72.8,NaN,NaN
2186,72.8333334,NaN,NaN
2187,72.8666666,NaN,NaN
2188,72.9,NaN,NaN
2189,72.9333333,NaN,NaN
2190,72.9666667,NaN,NaN
2191,73,NaN,NaN
2192,73.0333333,NaN,NaN
2193,73.0666666,NaN,NaN
2194,73.1,NaN,NaN
2195,73.1333333,NaN,NaN
2196,73.1666667,NaN,NaN
2197,73.2,NaN,NaN
2198,73.2333334,NaN,NaN
2199,73.2666666,NaN,NaN
2200,73.3,NaN,NaN
2201,73.3333333,NaN,NaN
2202,73.3666667,NaN,NaN
2203,73.4,NaN,NaN
2204,73.4333333,NaN,NaN
2205,73.4666666,NaN,NaN
2206,73.5,NaN,NaN
2207,73.5333333,NaN,NaN
2208,73.5666667,NaN,NaN
2209,73.6,NaN,NaN
2210,73.6333334,NaN,NaN
2211,73.6666666,NaN,NaN
2212,73.7,NaN,NaN
2213,73.7333333,NaN,NaN
2214,73.7666667,NaN,NaN
2215,73.8,NaN,NaN
2216,73.8333333,NaN,NaN
2217,73.8666666,NaN,NaN
2218,73.9,NaN,NaN
2219,73.9333333,NaN,NaN
2220,73.9666667,NaN,NaN
2221,74,NaN,NaN
2222,74.0333334,NaN,NaN
2223,74.0666666,NaN,NaN
2224,74.1,NaN,NaN
2225,74.1333333,NaN,NaN
2226,74.1666667,NaN,NaN
2227,74.2,NaN,NaN
2228,74.2333333,NaN,NaN
2229,74.2666666,NaN,NaN
2230,74.3,NaN,NaN
2231,74.3333333,NaN,NaN
2232,74.3666667,NaN,NaN
2233,74.4,NaN,NaN
2234,74.4333333,NaN,NaN
2235,74.4666667,NaN,NaN
2236,74.5,NaN,NaN
2237,74.5333334,NaN,NaN
2238,74.5666666,NaN,NaN
2239,74.6,NaN,NaN
2240,74.6333333,NaN,NaN
2241,74.6666667,NaN,NaN
2242,74.7,NaN,NaN
2243,74.7333333,NaN,NaN
2244,74.7666666,NaN,NaN
2245,74.8,NaN,NaN
2246,74.8333333,NaN,NaN
2247,74.8666667,NaN,NaN
2248,74.9,NaN,NaN
2249,74.9333333,NaN,NaN
2250,74.9666667,NaN,NaN
2251,75,NaN,NaN
2252,75.0333334,NaN,NaN
2253,75.0666666,NaN,NaN
2254,75.1,NaN,NaN
2255,75.1333333,NaN,NaN
2256,75.1666667,NaN,NaN
2257,75.2,NaN,NaN
2258,75.2333333,NaN,NaN
2259,75.2666666,NaN,NaN
2260,75.3,NaN,NaN
2261,75.3333333,NaN,NaN
2262,75.3666667,NaN,NaN
2263,75.4,NaN,NaN
2264,75.4333334,NaN,NaN
2265,75.4666666,NaN,NaN
2266,75.5,NaN,NaN
2267,75.5333333,NaN,NaN
2268,75.5666667,NaN,NaN
2269,75.6,654,276.5
2270,75.6333333,656.333333324219,276.250000000977
2271,75.6666666,658.666666648437,276.000000001953
2272,75.7,660.999999972656,275.75000000293
2273,75.7333333,663.333333296875,275.500000003906
2274,75.7666667,665.666666621093,275.250000004883
2275,75.8,668,275
2276,75.8333334,668.214285744061,275.928571557597
2277,75.8666666,668.428571488122,276.857143115195
2278,75.9,668.642857232183,277.785714672792
2279,75.9333333,668.857142976244,278.714286230389
2280,75.9666667,669.071428720305,279.642857787986
2281,76,669.285714464365,280.571429345584
2282,76.0333333,669.5,281.5
2283,76.0666666,671.083332535482,284.999998236329
2284,76.1,672.666665070964,288.499996472658
2285,76.1333333,674.249997606447,291.999994708987
2286,76.1666667,675.833330141929,295.499992945316
2287,76.2,677.416662677411,298.999991181645
2288,76.2333334,679,302.5
2289,76.2666666,680.000000396094,307.300001901251
2290,76.3,681.000000792188,312.100003802502
2291,76.3333333,682.000001188282,316.900005703752
2292,76.3666667,683.000001584375,321.700007605003
2293,76.4,684,326.5
2294,76.4333333,684.125000030762,329.000000615234
2295,76.4666666,684.250000061523,331.500001230469
2296,76.5,684.375000092285,334.000001845703
2297,76.5333333,684.5,336.5
2298,76.5666667,685.666666662109,338.083333327148
2299,76.6,686.833333324219,339.666666654297
2300,76.6333334,687.999999986328,341.249999981445
2301,76.6666666,689.166666648437,342.833333308594
2302,76.7,690.333333310547,344.416666635742
2303,76.7333333,691.5,346
2304,76.7666667,692.333333330078,346.249999999023
2305,76.8,693.166666660156,346.499999998047
2306,76.8333333,693.999999990234,346.74999999707
2307,76.8666666,694.833333320312,346.999999996094
2308,76.9,695.666666650391,347.249999995117
2309,76.9333333,696.5,347.5
2310,76.9666667,697.06249992749,347.937499943604
2311,77,697.624999854981,348.374999887207
2312,77.0333334,698.187499782471,348.812499830811
2313,77.0666666,698.749999709961,349.249999774414
2314,77.1,699.312499637451,349.687499718018
2315,77.1333333,699.874999564942,350.124999661621
2316,77.1666667,700.437499492432,350.562499605225
2317,77.2,701,351
2318,77.2333333,701.571428405931,352.214285362604
2319,77.2666666,702.142856811862,353.428570725207
2320,77.3,702.714285217793,354.642856087811
2321,77.3333333,703.285713623725,355.857141450415
2322,77.3666667,703.857142029656,357.071426813018
2323,77.4,704.428570435587,358.285712175622
2324,77.4333334,705,359.5
2325,77.4666666,706.000000996095,361.666668824872
2326,77.5,707.00000199219,363.833337649744
2327,77.5333333,708,366
2328,77.5666667,708.625000153809,368.250000553711
2329,77.6,709.250000307617,370.500001107422
2330,77.6333333,709.875000461426,372.750001661133
2331,77.6666666,710.5,375
2332,77.7,710.624999937012,376.874999055176
2333,77.7333333,710.749999874024,378.749998110353
2334,77.7666667,710.874999811035,380.624997165529
2335,77.8,711,382.5
2336,77.8333334,711.875000215332,383.875000338379
2337,77.8666666,712.750000430664,385.250000676758
2338,77.9,713.625000645997,386.625001015137
2339,77.9333333,714.5,388
2340,77.9666667,714.833333332031,388.416666665039
2341,78,715.166666664062,388.833333330078
2342,78.0333333,715.499999996094,389.249999995117
2343,78.0666666,715.833333328125,389.666666660156
2344,78.1,716.166666660156,390.083333325195
2345,78.1333333,716.5,390.5
2346,78.1666667,716,389
2347,78.2,716.500000498047,389.750000747071
2348,78.2333333,717,390.5
2349,78.2666667,717.166666666016,390.333333333984
2350,78.3,717.333333332031,390.166666667969
